FileName_DAPI,PathName_DAPI,FileName_Tubulin,PathName_Tubulin,FileName_Actin,PathName_Actin,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_Col,Metadata_Row
Week8_4sites_C02_s3_w1A929C9AC-7A2F-4BEC-A331-84CAEE6B5995.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C02_s3_w27F7A447E-4C02-42B6-93B1-A42D77F5FFA2.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C02_s3_w4C240C71B-2D07-48D3-9FB4-37C5FE417325.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,C02,3,2,2
Week8_4sites_C02_s4_w12EAFA0AE-40EC-4297-9618-42C143D2C238.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C02_s4_w260F19786-1962-4532-8298-5F6A946E8B7B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C02_s4_w470881E85-DEA0-48DC-958E-4AFC77CF9A4E.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,C02,4,2,2
Week8_4sites_C11_s1_w1B6C1DAA8-0230-4B3E-9BBD-F2EAD19348A8.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s1_w2630C66DE-E3E1-4C81-8B3F-BB45120847A5.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s1_w4F139ADDE-BE9B-4574-A4D6-B745E0689A7B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,C11,1,11,2
Week8_4sites_C11_s2_w12F4318A2-EC46-4A2A-B275-7D1DBF3ABB67.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s2_w2DAB04B40-04DE-4F16-B5BD-E6DCB0AF833B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s2_w426381517-2621-4AAA-8EB1-6E901E4F8F56.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,C11,2,11,2
Week8_4sites_C11_s3_w1C0D4A465-38A3-491A-80A8-5887FB0188BB.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s3_w2222F1E9C-0300-44F7-AA14-F78FF33E74FA.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s3_w43CC8BE19-1398-4D7F-A6A6-9DACB92AF07A.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,C11,3,11,2
Week8_4sites_C11_s4_w1F887492C-440D-4007-952B-39236FB32154.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s4_w2F9599B68-F244-4B13-BF17-C84341DBE863.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_C11_s4_w46914F595-DAD0-4406-BFAB-DC36C0AC1D38.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,C11,4,11,2
Week8_4sites_D02_s1_w16449C7FF-DD88-4688-BBA7-AE5C68C31DE2.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s1_w28C97506A-4010-468B-A62B-3EEF9107C0F3.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s1_w400A4D84B-235E-4A62-B431-3A5D4B1FECCF.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D02,1,2,3
Week8_4sites_D02_s2_w19B22A0A6-62EC-40AB-AB45-580556FB1E74.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s2_w240068ED9-077D-45A0-AB19-143C4B0E46B6.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s2_w497E30787-F9ED-44A7-A129-EF2AD001E4FE.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D02,2,2,3
Week8_4sites_D02_s3_w1709BBE4C-6DB2-4781-8B9F-3E41BE176F59.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s3_w2638C82BE-A054-4131-A953-AF0095103D22.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s3_w473318820-F8C3-49CE-A924-BEACABF698A1.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D02,3,2,3
Week8_4sites_D02_s4_w1A08D4E5F-DAC0-44F4-9D66-AF580542E2E9.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s4_w2FA7AD46E-DBBB-48A8-974B-A16CACD302BC.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D02_s4_w421B126AC-E47C-4DF4-B537-8B8D809DC253.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D02,4,2,3
Week8_4sites_D11_s1_w10D0DB69D-E89C-46F7-910F-0C483FA548BF.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s1_w2D053ADA6-3675-42E7-B634-8FDDF6DCB822.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s1_w4041B267E-D36F-44F2-9D71-FE33D3D34CCD.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D11,1,11,3
Week8_4sites_D11_s2_w17702BA6C-B183-4738-820B-52D64E999947.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s2_w26B402392-F589-4C39-B0A2-2C75D6399B18.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s2_w4D089868F-9030-472F-BBBC-4883C5276A0A.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D11,2,11,3
Week8_4sites_D11_s3_w1E7AD4E42-F19B-4573-8AEE-137BCD2B421D.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s3_w28ED74A39-FADC-467C-9C50-E56E80F51178.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s3_w4A9E445CF-C95D-4A8D-BC73-82CE4F9C0FD0.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D11,3,11,3
Week8_4sites_D11_s4_w1BA3233C5-FF9F-4A13-80B4-390D0C4CB476.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s4_w2B45E41FB-F2CD-4D28-A620-87FE22692930.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_D11_s4_w4A2E4E365-87AF-4237-A63A-8EF964AACD5B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,D11,4,11,3
Week8_4sites_E02_s1_w1846653BC-BB68-498A-AED9-3F0701449E9D.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s1_w213D2DE64-C348-4EAE-B651-2285EB8BFE1C.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s1_w492B60798-A0FE-405C-B1FB-AF20D184106C.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E02,1,2,4
Week8_4sites_E02_s2_w17BF04933-544D-46AE-8E47-0751C50D95F9.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s2_w27DA47BB5-2A3D-428E-9995-B3394DC6F650.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s2_w431E2D814-7C1F-4B32-8D35-31C0C4B4954F.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E02,2,2,4
Week8_4sites_E02_s3_w13E270EDE-C7F9-41D8-B17C-A9F4DD526E9E.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s3_w2FD2E9AC4-7FD0-45CD-A88E-F67019C4D76A.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s3_w43ADFF09F-D33D-4F67-B1F5-17A442AC85C5.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E02,3,2,4
Week8_4sites_E02_s4_w1812004C3-10D5-4CC5-8FC1-C3E72B93C3E4.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s4_w28E2F5719-15FA-49CA-A4BB-969BC840C817.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E02_s4_w4B7ECD7CD-CC48-4879-A1FD-436B6C3B1326.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E02,4,2,4
Week8_4sites_E11_s1_w13669301B-C2DA-41A9-8D5F-311555BCC2BA.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s1_w251857263-82FA-4B09-9ECD-2B5CED9EB488.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s1_w4EAAC704E-7894-40E9-9B03-393C0980AC0C.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E11,1,11,4
Week8_4sites_E11_s2_w1CC04B3CB-E4E4-41AC-A520-B7B758075064.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s2_w2128460C1-E79F-4082-9D5D-3C8993AD899C.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s2_w49AB3794F-6903-45D6-A536-82994F2A1E3B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E11,2,11,4
Week8_4sites_E11_s3_w18047E4DF-4730-42FF-A0B4-005DB1B0A16E.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s3_w28241AFC7-FB35-4B67-BEB4-829AA06439E5.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s3_w4CA02B2A1-2794-40DB-9A3D-A73C6CFD8FF7.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E11,3,11,4
Week8_4sites_E11_s4_w14BE8EC74-28CB-440C-AEFE-83C97FB513F9.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s4_w29E7351E2-82FE-49FA-96F4-07A907D76B65.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_E11_s4_w48CE4E99F-7890-4835-BC6C-68B716EBB0FA.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,E11,4,11,4
Week8_4sites_F02_s1_w18D22A294-D740-4DAD-B71C-90E3DEC8E456.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s1_w237230A7B-E323-40E5-A22E-EB29BF830781.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s1_w454DC9A3C-A8B2-4614-864C-D729485762BC.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F02,1,2,5
Week8_4sites_F02_s2_w1667CCE86-5826-4473-B52C-85FA80809B83.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s2_w24BA53892-F47D-4BAB-8089-4DC17523DEA3.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s2_w4833FCEC0-6A8F-42D1-BEFC-1D13D4DFCC31.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F02,2,2,5
Week8_4sites_F02_s3_w16433D08D-C979-4D2C-A863-BF7CB5E81E11.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s3_w27356AF8D-645E-4B49-ADF4-6FEC90ABE215.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s3_w4785A7247-9A63-4E8F-A0C4-96AD5D005BCC.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F02,3,2,5
Week8_4sites_F02_s4_w14027D0B9-59BD-49AF-9270-9D7A72F63E85.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s4_w2783358B5-8C5D-4596-8BA3-907A6FB64EE4.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F02_s4_w4DF244970-C69D-4B14-A352-725D112D6D88.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F02,4,2,5
Week8_4sites_F11_s1_w153D2FB74-B8B6-49EB-A188-AB390C08698E.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s1_w2343AB718-6796-43B8-87A4-05FD6CE9E7F3.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s1_w4135F8EF8-4F9F-4AC0-8B63-CB130E134697.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F11,1,11,5
Week8_4sites_F11_s2_w13F1D4C6B-4BC8-4D2B-98D5-BBCCCDB8818E.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s2_w25FE17CC4-9816-47E7-ACAC-D6237C179974.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s2_w4F7C2F4CE-9F25-4E77-A5F8-425FA87997AD.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F11,2,11,5
Week8_4sites_F11_s3_w17CB978EE-6EFA-4DC0-843E-08CEC946D889.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s3_w2773A35A7-04B8-4300-AF57-462A57BE206F.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s3_w4A8F2C02A-D5F8-4BD3-B500-A0ACB0790270.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F11,3,11,5
Week8_4sites_F11_s4_w1E19B0E42-E91E-4013-A5AA-040055537957.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s4_w2B584D8DB-0AA4-4E40-86DB-A33864E78BA3.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_F11_s4_w426220825-1A2D-4568-83EF-0F0D790E9F24.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,F11,4,11,5
Week8_4sites_G02_s1_w14CE83B23-6185-440F-BE36-8E100E1E442B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s1_w28C55E678-6E66-47D4-B7EC-1A38BC2F33CA.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s1_w43FE74277-18FE-4336-913C-0664CCE8BFF6.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G02,1,2,6
Week8_4sites_G02_s2_w10D0F585B-189D-4A50-AC88-42950CA9E0E7.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s2_w2D9087F58-B614-4D01-90B0-C8286E297F49.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s2_w462BFC0E5-9556-4D35-8F98-74DD58DA97E8.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G02,2,2,6
Week8_4sites_G02_s3_w1FCB5024F-9101-4F7A-84C3-6526E996C91E.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s3_w22337C489-302E-43EC-9612-03B9C2692153.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s3_w438166417-6962-411C-9F6F-B9DDF562F2FD.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G02,3,2,6
Week8_4sites_G02_s4_w1DCA9961B-DBD3-429C-97D2-340F8393075F.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s4_w2EEDB1AFC-3CBE-4AAF-A0BF-5085D50B027B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G02_s4_w41C53CB22-FA72-4F43-862C-2FCA20F5A761.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G02,4,2,6
Week8_4sites_G11_s1_w1B546843F-3450-4968-83C4-9F952462852A.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s1_w283B28461-27B5-433E-81BA-C30C59E241D8.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s1_w4FF36D733-6E72-42BD-8C5E-CC9EDAE98522.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G11,1,11,6
Week8_4sites_G11_s2_w1C603CC55-6C24-4302-BC2C-1D88E28648CB.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s2_w2BAA48393-BD92-4C7A-9497-1DDC8901E237.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s2_w4A26238F0-DE64-48DD-A859-106FCBD7C0E4.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G11,2,11,6
Week8_4sites_G11_s3_w1EFC8C3EA-8067-4B6C-8912-4C8E353C09B3.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s3_w2BFC6E23D-5A47-4C57-B67B-542DC24B73A7.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s3_w4E517C153-690B-4442-99CE-E11E649357D5.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G11,3,11,6
Week8_4sites_G11_s4_w126ABA965-7EE4-42B3-938C-F227444E4E19.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s4_w290E35CEE-4AB8-47EA-B03F-B2CF475D62CC.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_4sites_G11_s4_w455E886D0-CFBC-4E46-8FBB-B16AFB61286F.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38241,Week8_38241,G11,4,11,6
Week8_4sites_B02_s1_w1A44A0FB4-D3EB-4188-BC08-9ED14C559E16.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s1_w24BD1136F-C398-4D3C-8EA1-DC0DBD398414.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s1_w470543E63-EA64-444B-AF52-0DB755311E9B.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_38203,B02,1,2,1
Week8_4sites_B02_s2_w1BEA43FE9-9899-4DD5-B481-82EC810AF214.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s2_w2B1930F07-5F8A-4569-BD10-55853D08CC20.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s2_w4FFF198DB-89BB-4C08-B6A9-3A912D5F8B29.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_38203,B02,2,2,1
Week8_4sites_B02_s3_w1BBA46724-2082-4CF8-9B28-A6B44C4DD3E5.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s3_w2DD601B94-AE35-4042-A02D-2654E65ADC2E.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s3_w47EF614A0-A7AC-474B-BEF5-68B59BEE2AB3.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_38203,B02,3,2,1
Week8_4sites_B02_s4_w1E5A18213-A703-46E6-90E9-EBCB5CA80E9A.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s4_w202AE8672-C4D7-4A45-927E-72F95ADCCFDC.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B02_s4_w4457352D0-AD8F-4EED-BAFB-7C3AAFB048D2.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_38203,B02,4,2,1
Week8_4sites_B11_s1_w1B0510EAA-0928-47EF-9BDC-FAC7DB05C7EA.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B11_s1_w26B34A7B5-365E-47E1-A4CA-8FE356D13175.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B11_s1_w4191E948D-33B6-4E8E-A837-F24DEDA6B112.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_38203,B11,1,11,1
Week8_4sites_B11_s2_w1258D5C3D-F8E9-40C4-8734-9675C80A2AE1.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B11_s2_w2981DFEE1-01FC-4D4C-A0F0-4E5B350087CA.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B11_s2_w470D53EAA-A2B7-4888-8EA5-D6D5F9DD73B2.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_38203,B11,2,11,1
Week8_4sites_B11_s3_w1A050948F-200F-408A-9911-8A3E46882802.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B11_s3_w29FD88DD0-E2E3-4101-89B8-4B2A737B6AA8.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_4sites_B11_s3_w48204BE11-8B87-4D50-9DC4-FDF295A1066D.tif,PARENT_FOLDER/MorphologyAssay/Week8/Week8_38203,Week8_38203,B11,3,11,1
